Time,Distance_Remaining
562.570,0.0728
562.770,0.0728
562.971,0.0728
563.171,0.0728
563.373,0.0728
563.573,0.0728
563.773,0.0728
563.974,0.0728
564.174,0.0728
564.374,0.0728
564.575,0.0728
564.776,0.0728
564.976,0.0728
565.177,0.0728
565.377,0.0728
565.591,0.0728
565.791,0.0728
565.993,0.0728
566.193,0.0728
566.393,0.0728
566.596,0.0728
566.796,0.0728
566.997,0.0728
567.197,0.0728
567.398,0.0728
567.617,0.0728
567.817,0.0728
568.018,0.0728
568.219,0.0728
568.419,0.0728
568.632,0.0728
568.833,0.0728
569.033,0.0728
569.234,0.0728
569.435,0.0728
569.635,0.0728
569.836,0.0728
570.037,0.0728
570.253,0.0728
