Timestamp,BoxID,Raw_Distance,EMA_Distance
134.645,1,1.8336,1.8485
134.788,1,1.8336,1.8455
134.905,1,1.8255,1.8415
135.027,1,1.8213,1.8375
135.161,1,1.8213,1.8342
135.300,1,1.8172,1.8308
135.398,1,1.8130,1.8273
135.553,1,1.8046,1.8227
135.645,1,1.8046,1.8191
135.779,1,1.8003,1.8153
135.920,1,1.7961,1.8115
136.033,1,1.7923,1.8077
136.155,1,1.7884,1.8038
136.294,1,1.7843,1.7999
136.416,1,1.7803,1.7960
136.535,1,1.7763,1.7920
136.673,1,1.7724,1.7881
136.791,1,1.7646,1.7834
136.914,1,1.7647,1.7797
137.029,1,1.7609,1.7759
137.171,1,1.7528,1.7713
137.291,1,1.7528,1.7676
137.422,1,1.7444,1.7630
137.539,1,1.7444,1.7592
137.664,1,1.7364,1.7547
137.786,1,1.7364,1.7510
137.925,1,1.7328,1.7474
138.048,1,1.7250,1.7429
138.182,1,1.7250,1.7393
138.286,1,1.7171,1.7349
138.425,1,1.7171,1.7313
138.533,1,1.7135,1.7278
138.676,1,1.7100,1.7242
138.789,1,1.7023,1.7198
138.908,1,1.7026,1.7164
139.059,1,1.6955,1.7122
139.163,1,1.6955,1.7089
139.305,1,1.6926,1.7056
139.423,1,1.6897,1.7024
139.553,1,1.6867,1.6993
139.672,1,1.6840,1.6962
139.813,1,1.6813,1.6932
139.940,1,1.6785,1.6903
140.039,1,1.6758,1.6874
140.181,1,1.6705,1.6840
140.297,1,1.6708,1.6814
140.427,1,1.6656,1.6782
140.546,1,1.6656,1.6757
140.690,1,1.6630,1.6731
140.789,1,1.6607,1.6706
140.930,1,1.6581,1.6681
141.060,1,1.6524,1.6650
141.182,1,1.6495,1.6619
141.308,1,1.6495,1.6594
141.433,1,1.6437,1.6563
141.553,1,1.6408,1.6532
141.684,1,1.6408,1.6507
141.819,1,1.6381,1.6482
141.925,1,1.6354,1.6456
142.056,1,1.6301,1.6425
142.183,1,1.6303,1.6401
142.314,1,1.6248,1.6370
142.432,1,1.6223,1.6341
142.575,1,1.6198,1.6312
142.666,1,1.6173,1.6284
142.813,1,1.6173,1.6262
142.926,1,1.6146,1.6239
143.070,1,1.6087,1.6208
143.176,1,1.6057,1.6178
143.325,1,1.6027,1.6148
143.429,1,1.6028,1.6124
143.565,1,1.5999,1.6099
143.680,1,1.5940,1.6067
143.822,1,1.5940,1.6042
143.938,1,1.5908,1.6015
144.068,1,1.5875,1.5987
144.194,1,1.5843,1.5958
144.316,1,1.5781,1.5923
144.452,1,1.5749,1.5888
144.561,1,1.5749,1.5860
144.711,1,1.5682,1.5825
144.803,1,1.5647,1.5789
144.937,1,1.5611,1.5754
145.080,1,1.5611,1.5725
145.190,1,1.5540,1.5688
145.312,1,1.5540,1.5658
145.439,1,1.5469,1.5620
145.573,1,1.5469,1.5590
145.697,1,1.5400,1.5552
145.836,1,1.5366,1.5515
145.930,1,1.5366,1.5485
146.080,1,1.5333,1.5455
146.193,1,1.5270,1.5418
146.336,1,1.5239,1.5382
146.454,1,1.5239,1.5354
146.589,1,1.5207,1.5324
146.692,1,1.5136,1.5287
146.831,1,1.5101,1.5249
146.947,1,1.5064,1.5212
147.087,1,1.5065,1.5183
147.203,1,1.4994,1.5145
147.350,1,1.4961,1.5108
147.440,1,1.4961,1.5079
147.582,1,1.4894,1.5042
147.692,1,1.4895,1.5012
147.825,1,1.4861,1.4982
147.983,1,1.4829,1.4952
148.067,1,1.4797,1.4921
148.223,1,1.4732,1.4883
148.330,1,1.4697,1.4846
148.468,1,1.4663,1.4809
148.589,1,1.4629,1.4773
148.702,1,1.4593,1.4737
148.845,1,1.4558,1.4701
148.953,1,1.4558,1.4673
149.087,1,1.4524,1.4643
149.224,1,1.4489,1.4612
149.345,1,1.4453,1.4580
149.476,1,1.4420,1.4548
149.602,1,1.4352,1.4509
149.727,1,1.4354,1.4478
149.839,1,1.4290,1.4441
149.976,1,1.4290,1.4410
150.089,1,1.4258,1.4380
150.222,1,1.4227,1.4349
150.351,1,1.4198,1.4319
150.462,1,1.4166,1.4288
150.614,1,1.4098,1.4250
150.733,1,1.4063,1.4213
150.844,1,1.4030,1.4176
150.979,1,1.4032,1.4147
151.096,1,1.3961,1.4110
151.234,1,1.3964,1.4081
151.359,1,1.3933,1.4051
151.489,1,1.3899,1.4021
151.617,1,1.3870,1.3991
151.743,1,1.3806,1.3954
151.853,1,1.3806,1.3924
152.006,1,1.3775,1.3894
152.112,1,1.3744,1.3864
152.228,1,1.3710,1.3833
152.373,1,1.3640,1.3795
152.494,1,1.3605,1.3757
152.608,1,1.3606,1.3727
152.781,1,1.3538,1.3689
152.844,1,1.3539,1.3659
152.997,1,1.3504,1.3628
153.129,1,1.3438,1.3590
153.260,1,1.3405,1.3553
153.362,1,1.3373,1.3517
153.494,1,1.3341,1.3482
153.627,1,1.3343,1.3454
153.763,1,1.3311,1.3425
153.856,1,1.3245,1.3389
154.012,1,1.3247,1.3361
154.117,1,1.3175,1.3324
154.254,1,1.3141,1.3287
154.367,1,1.3144,1.3258
154.505,1,1.3074,1.3222
154.625,1,1.3074,1.3192
154.756,1,1.3039,1.3161
154.886,1,1.2972,1.3124
155.006,1,1.2939,1.3087
155.127,1,1.2907,1.3051
155.267,1,1.2876,1.3016
155.364,1,1.2878,1.2988
155.512,1,1.2846,1.2960
155.633,1,1.2816,1.2931
155.767,1,1.2789,1.2903
155.913,1,1.2758,1.2874
156.000,1,1.2694,1.2838
156.134,1,1.2696,1.2809
156.271,1,1.2630,1.2774
156.392,1,1.2600,1.2739
156.526,1,1.2601,1.2711
156.654,1,1.2535,1.2676
156.771,1,1.2536,1.2648
156.917,1,1.2470,1.2613
157.009,1,1.2437,1.2577
157.174,1,1.2407,1.2543
157.277,1,1.2408,1.2516
157.408,1,1.2343,1.2482
157.535,1,1.2309,1.2447
157.667,1,1.2279,1.2413
157.794,1,1.2248,1.2380
157.907,1,1.2221,1.2349
158.044,1,1.2187,1.2316
158.157,1,1.2153,1.2284
158.298,1,1.2119,1.2251
158.411,1,1.2121,1.2225
158.541,1,1.2049,1.2190
158.670,1,1.2051,1.2162
158.777,1,1.1978,1.2125
158.921,1,1.1986,1.2097
159.036,1,1.1954,1.2069
159.170,1,1.1882,1.2031
159.316,1,1.1849,1.1995
159.422,1,1.1853,1.1966
159.553,1,1.1820,1.1937
159.679,1,1.1754,1.1900
159.814,1,1.1721,1.1865
159.922,1,1.1722,1.1836
160.059,1,1.1690,1.1807
160.187,1,1.1619,1.1769
160.322,1,1.1622,1.1740
160.438,1,1.1585,1.1709
160.563,1,1.1509,1.1669
160.691,1,1.1512,1.1637
160.822,1,1.1477,1.1605
160.963,1,1.1442,1.1573
161.061,1,1.1408,1.1540
161.201,1,1.1375,1.1507
161.335,1,1.1307,1.1467
161.456,1,1.1275,1.1428
161.593,1,1.1239,1.1390
161.708,1,1.1203,1.1353
161.827,1,1.1169,1.1316
161.951,1,1.1131,1.1279
162.082,1,1.1132,1.1250
162.220,1,1.1059,1.1212
162.346,1,1.1062,1.1182
162.466,1,1.1025,1.1150
162.604,1,1.0989,1.1118
162.725,1,1.0951,1.1085
162.863,1,1.0874,1.1042
162.981,1,1.0878,1.1010
163.096,1,1.0810,1.0970
163.232,1,1.0775,1.0931
163.348,1,1.0778,1.0900
163.478,1,1.0706,1.0861
163.604,1,1.0711,1.0831
163.737,1,1.0677,1.0801
163.864,1,1.0644,1.0769
163.989,1,1.0569,1.0729
164.102,1,1.0530,1.0689
164.246,1,1.0535,1.0658
164.368,1,1.0459,1.0618
164.490,1,1.0423,1.0579
164.625,1,1.0386,1.0541
164.748,1,1.0388,1.0510
164.859,1,1.0317,1.0471
165.011,1,1.0320,1.0441
165.128,1,1.0286,1.0410
165.253,1,1.0216,1.0371
165.399,1,1.0183,1.0334
165.496,1,1.0150,1.0297
165.633,1,1.0118,1.0261
165.761,1,1.0085,1.0226
165.889,1,1.0049,1.0190
166.028,1,1.0051,1.0163
166.128,1,0.9977,1.0126
166.265,1,0.9941,1.0089
166.400,1,0.9942,1.0059
166.522,1,0.9871,1.0022
166.656,1,0.9834,0.9984
166.753,1,0.9837,0.9955
166.914,1,0.9801,0.9924
167.018,1,0.9763,0.9892
167.172,1,0.9729,0.9859
167.290,1,0.9696,0.9827
167.407,1,0.9627,0.9787
167.545,1,0.9630,0.9755
167.665,1,0.9557,0.9716
167.791,1,0.9520,0.9676
167.918,1,0.9483,0.9638
168.059,1,0.9447,0.9600
168.193,1,0.9409,0.9561
168.296,1,0.9413,0.9532
168.434,1,0.9327,0.9491
